year,session,code,subject,papers,max_mark,9,8,7,6,5,4,3,2,1,u
2017,Jun,1EN0,English Language,01 02,160,134,123,112,99,86,74,52,30,9,0
2017,Jun,1ET0,English Literature,01 02,160,140,127,115,99,84,69,48,27,6,0
2017,Jun,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,158,122,90,58,26,0
2017,Jun,1MA1,Mathematics (Higher),1H 2H 3H,240,190,157,124,96,68,41,27,,,0
2017,Nov,1EN0,English Language,01 02,160,134,125,116,103,90,77,56,35,15,0
2017,Nov,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,145,113,83,53,23,0
2017,Nov,1MA1,Mathematics (Higher),1H 2H 3H,240,189,150,112,85,58,32,19,,,0
2018,Jun,1AD0,"Art, Craft and Design",01 02,180,147,134,122,105,88,71,50,30,10,0
2018,Jun,1BI0,Biology (Foundation),1F 2F,200,,,,,105,78,57,36,16,0
2018,Jun,1BI0,Biology (Higher),1H 2H,200,145,129,114,93,73,53,33,,,0
2018,Jun,1CH0,Chemistry (Foundation),1F 2F,200,,,,,108,87,64,41,18,0
2018,Jun,1CH0,Chemistry (Higher),1H 2H,200,153,132,112,92,72,52,32,,,0
2018,Jun,1CP1,Computer Science,01 02,160,113,99,86,75,64,53,40,28,16,0
2018,Jun,1CS0,Citizenship Studies,01 02,160,130,119,108,93,78,64,44,25,6,0
2018,Jun,1DR0,Drama,01 02 03,240,191,178,166,149,132,116,86,57,28,0
2018,Jun,1EN0,English Language,E 01 02,160,133,122,111,99,87,75,54,33,12,0
2018,Jun,1ET0,English Literature,01 02,160,133,121,109,95,81,67,49,31,13,0
2018,Jun,1FA0,Fine Art,01 02,180,147,134,122,105,88,71,50,30,10,0
2018,Jun,1FR0,French (Foundation),1F 2F 3F 4F,280,,,,,162,132,97,62,28,0
2018,Jun,1FR0,French (Higher),1H 2H 3H 4H,280,225,192,160,137,115,93,71,,,0
2018,Jun,1GA0,Geography A,01 02 03,256,194,176,159,140,121,103,72,41,10,0
2018,Jun,1GB0,Geography B,01 02 03,256,195,177,159,139,119,99,69,40,11,0
2018,Jun,1GC0,Graphic Design,01 02,180,147,134,122,105,88,71,50,30,10,0
2018,Jun,1GN0,German (Foundation),1F 2F 3F 4F,280,,,,,173,139,102,65,28,0
2018,Jun,1GN0,German (Higher),1H 2H 3H 4H,280,221,188,156,131,106,81,56,,,0
2018,Jun,1HI0,History,10 20 31,168,142,128,115,100,86,72,52,32,12,0
2018,Jun,1HI0,History,10 21 31,168,139,125,112,97,82,67,48,30,12,0
2018,Jun,1HI0,History,10 21 33,168,139,125,112,97,82,67,48,30,12,0
2018,Jun,1HI0,History,10 22 30,168,139,125,112,97,82,68,49,30,12,0
2018,Jun,1HI0,History,10 22 31,168,137,123,110,95,81,67,48,29,11,0
2018,Jun,1HI0,History,10 22 33,168,137,123,110,95,81,67,48,29,11,0
2018,Jun,1HI0,History,10 23 30,168,138,124,111,96,82,68,49,30,12,0
2018,Jun,1HI0,History,10 23 31,168,140,124,109,95,81,67,48,29,11,0
2018,Jun,1HI0,History,10 23 33,168,136,122,109,95,81,67,48,29,11,0
2018,Jun,1HI0,History,10 24 30,168,141,127,114,99,84,69,50,31,12,0
2018,Jun,1HI0,History,10 24 31,168,139,125,112,97,82,68,49,30,11,0
2018,Jun,1HI0,History,10 24 33,168,138,125,112,97,82,68,49,30,11,0
2018,Jun,1HI0,History,10 25 30,168,139,125,112,97,82,68,49,30,12,0
2018,Jun,1HI0,History,10 25 31,168,138,124,110,95,81,67,48,29,11,0
2018,Jun,1HI0,History,10 25 32,168,139,125,112,97,82,68,49,30,12,0
2018,Jun,1HI0,History,10 25 33,168,139,124,110,95,81,67,48,29,11,0
2018,Jun,1HI0,History,10 26 30,168,143,129,116,101,86,72,52,32,12,0
2018,Jun,1HI0,History,10 26 31,168,141,127,114,99,85,71,51,31,11,0
2018,Jun,1HI0,History,10 26 33,168,141,127,114,99,85,71,51,31,11,0
2018,Jun,1HI0,History,10 27 30,168,143,130,118,103,88,73,52,32,12,0
2018,Jun,1HI0,History,10 27 31,168,140,128,116,101,86,72,51,31,11,0
2018,Jun,1HI0,History,10 27 32,168,145,131,118,103,88,73,52,32,12,0
2018,Jun,1HI0,History,10 27 33,168,142,129,116,101,86,72,51,31,11,0
2018,Jun,1HI0,History,10 28 30,168,142,128,115,100,86,72,52,32,13,0
2018,Jun,1HI0,History,10 28 31,168,140,126,113,99,85,71,51,31,12,0
2018,Jun,1HI0,History,10 28 32,168,142,128,115,100,86,72,52,32,13,0
2018,Jun,1HI0,History,10 28 33,168,140,126,113,99,85,71,51,31,12,0
2018,Jun,1HI0,History,10 29 30,168,142,128,115,100,86,72,52,32,13,0
2018,Jun,1HI0,History,10 29 31,168,140,126,113,99,85,71,51,31,12,0
2018,Jun,1HI0,History,10 29 32,168,142,128,115,100,86,72,52,32,13,0
2018,Jun,1HI0,History,11 20 31,168,140,126,113,99,85,72,51,31,11,0
2018,Jun,1HI0,History,11 20 32,168,142,128,115,101,87,73,52,32,12,0
2018,Jun,1HI0,History,11 21 31,168,137,123,110,95,81,67,48,29,11,0
2018,Jun,1HI0,History,11 21 33,168,137,123,110,95,81,67,48,29,11,0
2018,Jun,1HI0,History,11 22 31,168,138,123,108,94,80,67,48,29,10,0
2018,Jun,1HI0,History,11 22 33,168,135,121,108,94,80,67,48,29,10,0
2018,Jun,1HI0,History,11 23 31,168,140,123,107,93,80,67,48,29,10,0
2018,Jun,1HI0,History,11 23 33,168,134,120,107,93,80,67,48,29,10,0
2018,Jun,1HI0,History,11 24 30,168,139,125,112,97,83,69,49,30,11,0
2018,Jun,1HI0,History,11 24 31,168,139,124,110,96,82,68,48,29,10,0
2018,Jun,1HI0,History,11 24 32,168,139,125,112,97,83,69,49,30,11,0
2018,Jun,1HI0,History,11 24 33,168,139,124,110,96,82,68,48,29,10,0
2018,Jun,1HI0,History,11 25 30,168,137,123,110,96,82,68,49,30,11,0
2018,Jun,1HI0,History,11 25 31,168,137,122,108,94,80,67,48,29,10,0
2018,Jun,1HI0,History,11 25 32,168,137,123,110,96,82,68,49,30,11,0
2018,Jun,1HI0,History,11 25 33,168,135,121,108,94,80,67,48,29,10,0
2018,Jun,1HI0,History,11 26 30,168,141,127,114,100,86,72,51,31,11,0
2018,Jun,1HI0,History,11 26 31,168,140,126,112,98,84,71,50,30,10,0
2018,Jun,1HI0,History,11 26 32,168,141,127,114,100,86,72,51,31,11,0
2018,Jun,1HI0,History,11 26 33,168,138,125,112,98,84,71,50,30,10,0
2018,Jun,1HI0,History,11 27 30,168,143,129,116,101,87,73,52,31,11,0
2018,Jun,1HI0,History,11 27 31,168,141,127,114,100,86,72,51,30,10,0
2018,Jun,1HI0,History,11 27 32,168,143,129,116,101,87,73,52,31,11,0
2018,Jun,1HI0,History,11 27 33,168,140,127,114,100,86,72,51,30,10,0
2018,Jun,1HI0,History,11 28 31,168,136,123,111,97,84,71,51,31,11,0
2018,Jun,1HI0,History,11 28 33,168,138,124,111,97,84,71,51,31,11,0
2018,Jun,1HI0,History,11 29 30,168,140,126,113,99,85,72,52,32,12,0
2018,Jun,1HI0,History,11 29 31,168,138,124,111,97,84,71,51,31,11,0
2018,Jun,1HI0,History,11 29 32,168,140,126,113,99,85,72,52,32,12,0
2018,Jun,1HI0,History,11 29 33,168,138,124,111,97,84,71,51,31,11,0
2018,Jun,1HI0,History,12 20 31,168,144,130,117,103,89,76,55,34,13,0
2018,Jun,1HI0,History,12 20 33,168,144,130,117,103,89,76,55,34,13,0
2018,Jun,1HI0,History,12 22 31,168,139,125,112,98,84,71,51,31,12,0
2018,Jun,1HI0,History,12 23 30,168,140,126,113,99,85,72,52,32,13,0
2018,Jun,1HI0,History,12 23 31,168,138,124,111,97,84,71,51,31,12,0
2018,Jun,1HI0,History,12 24 30,168,143,129,116,101,87,73,53,33,13,0
2018,Jun,1HI0,History,12 24 31,168,141,127,114,100,86,72,52,32,12,0
2018,Jun,1HI0,History,12 24 33,168,141,127,114,100,86,72,52,32,12,0
2018,Jun,1HI0,History,12 25 31,168,139,125,112,98,84,71,51,31,12,0
2018,Jun,1HI0,History,12 25 33,168,139,125,112,98,84,71,51,31,12,0
2018,Jun,1HI0,History,12 26 30,168,145,131,118,104,90,76,55,34,13,0
2018,Jun,1HI0,History,12 26 31,168,140,128,116,102,88,75,54,33,12,0
2018,Jun,1HI0,History,12 26 32,168,145,131,118,104,90,76,55,34,13,0
2018,Jun,1HI0,History,12 26 33,168,143,129,116,102,88,75,54,33,12,0
2018,Jun,1HI0,History,12 27 30,168,147,133,120,105,91,77,55,34,13,0
2018,Jun,1HI0,History,12 27 31,168,141,129,118,104,90,76,54,33,12,0
2018,Jun,1HI0,History,12 27 33,168,145,131,118,104,90,76,54,33,12,0
2018,Jun,1HI0,History,12 28 31,168,142,128,115,101,88,75,54,33,13,0
2018,Jun,1HI0,History,12 28 32,168,144,130,117,103,89,76,55,34,14,0
2018,Jun,1HI0,History,12 28 33,168,142,128,115,101,88,75,54,33,13,0
2018,Jun,1HI0,History,12 29 31,168,142,128,115,101,88,75,54,33,13,0
2018,Jun,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,169,136,101,66,31,0
2018,Jun,1MA1,Mathematics (Higher),1H 2H 3H,240,202,170,139,109,79,50,35,,,0
2018,Jun,1MU0,Music,01 02 03,200,167,155,144,131,119,107,82,58,34,0
2018,Jun,1PE0,Physical Education,01 02 03 04,350,270,252,235,213,192,171,133,95,57,0
2018,Jun,1PH0,Physics (Foundation),1F 2F,200,,,,,116,95,70,45,20,0
2018,Jun,1PH0,Physics (Higher),1H 2H,200,153,134,115,93,72,51,30,,,0
2018,Jun,1PY0,Photography,01 02,180,147,134,122,105,88,71,50,30,10,0
2018,Jun,1RA0,Religious Studies A,1A 2C 3A,204,140,128,116,102,88,75,54,34,14,0
2018,Jun,1RA0,Religious Studies A,1A 2F 3A,204,136,124,112,98,84,71,52,33,14,0
2018,Jun,1RA0,Religious Studies A,1A 2F 4A,204,137,127,117,104,91,79,58,37,16,0
2018,Jun,1RA0,Religious Studies A,1B 2C 3B,204,146,134,122,107,93,79,58,37,16,0
2018,Jun,1RA0,Religious Studies A,1B 2C 4A,204,148,136,124,110,97,84,61,39,17,0
2018,Jun,1RA0,Religious Studies A,1B 2D 3B,204,144,132,120,105,91,77,56,36,16,0
2018,Jun,1RA0,Religious Studies A,1B 2E 4A,204,146,134,122,108,95,82,60,38,17,0
2018,Jun,1RA0,Religious Studies A,1B 2F 3B,204,142,130,118,103,89,75,55,35,16,0
2018,Jun,1RA0,Religious Studies A,1B 2F 4A,204,144,132,120,106,93,80,59,38,17,0
2018,Jun,1RA0,Religious Studies A,1C 2A 3C,204,149,137,125,110,95,81,59,38,17,0
2018,Jun,1RA0,Religious Studies A,1C 2A 4B,204,147,135,123,108,93,79,58,37,16,0
2018,Jun,1RA0,Religious Studies A,1C 2B 3C,204,150,138,126,111,97,83,61,39,17,0
2018,Jun,1RA0,Religious Studies A,1C 2B 4B,204,148,136,124,109,95,81,59,37,16,0
2018,Jun,1RA0,Religious Studies A,1C 2F 3C,204,146,134,122,107,93,79,58,37,17,0
2018,Jun,1RA0,Religious Studies A,1C 2F 4B,204,144,132,120,105,91,77,56,36,16,0
2018,Jun,1RB0,Religious Studies B,1A 2C,204,140,128,117,105,93,81,58,36,14,0
2018,Jun,1RB0,Religious Studies B,1A 2F,204,129,119,109,96,83,70,51,32,14,0
2018,Jun,1RB0,Religious Studies B,1A 3C,204,133,123,114,100,87,74,54,34,15,0
2018,Jun,1RB0,Religious Studies B,1A 3F,204,134,123,112,99,87,75,54,33,13,0
2018,Jun,1RB0,Religious Studies B,1B 2C,204,141,130,120,107,94,82,59,37,15,0
2018,Jun,1RB0,Religious Studies B,1B 2D,204,141,129,118,104,90,76,55,35,15,0
2018,Jun,1RB0,Religious Studies B,1B 2E,204,135,124,114,101,88,76,56,36,17,0
2018,Jun,1RB0,Religious Studies B,1B 2F,204,139,125,112,98,84,71,52,33,15,0
2018,Jun,1RB0,Religious Studies B,1B 2G,204,136,126,117,103,90,77,56,36,16,0
2018,Jun,1RB0,Religious Studies B,1B 3C,204,134,125,117,103,89,75,55,35,16,0
2018,Jun,1RB0,Religious Studies B,1B 3D,204,136,124,113,101,89,77,57,37,17,0
2018,Jun,1RB0,Religious Studies B,1B 3F,204,135,125,115,102,89,76,55,34,14,0
2018,Jun,1RB0,Religious Studies B,1B 3G,204,142,130,119,107,95,83,60,38,16,0
2018,Jun,1RB0,Religious Studies B,1C 2B,204,143,132,122,110,98,86,62,38,14,0
2018,Jun,1RB0,Religious Studies B,1C 2F,204,134,124,115,101,88,75,54,34,14,0
2018,Jun,1RB0,Religious Studies B,1C 3B,204,143,132,121,108,96,84,60,37,14,0
2018,Jun,1RB0,Religious Studies B,1D 2B,204,138,129,120,106,92,79,58,37,16,0
2018,Jun,1RB0,Religious Studies B,1D 3B,204,136,127,119,105,91,77,56,36,16,0
2018,Jun,1RB0,Religious Studies B,1E 2B,204,147,135,123,111,99,88,64,40,16,0
2018,Jun,1RB0,Religious Studies B,1E 3G,204,148,135,123,111,100,89,65,41,17,0
2018,Jun,1RB0,Religious Studies B,1F 2B,204,142,131,120,107,95,83,60,38,16,0
2018,Jun,1RB0,Religious Studies B,1F 3B,204,140,129,119,106,93,81,59,37,16,0
2018,Jun,1RB0,Religious Studies B,1G 2B,204,148,136,124,112,100,89,64,39,15,0
2018,Jun,1RB0,Religious Studies B,1G 3B,204,146,134,123,111,99,87,63,39,15,0
2018,Jun,1RB0,Religious Studies B,2B 3C,204,136,127,118,104,90,77,56,35,15,0
2018,Jun,1RB0,Religious Studies B,2B 3G,204,144,132,120,108,96,85,61,38,15,0
2018,Jun,1RB0,Religious Studies B,2C 3B,204,141,130,120,107,94,82,59,36,14,0
2018,Jun,1RB0,Religious Studies B,2D 3B,204,135,126,118,104,90,76,55,34,14,0
2018,Jun,1SP0,Spanish (Foundation),1F 2F 3F 4F,280,,,,,179,151,110,70,30,0
2018,Jun,1SP0,Spanish (Higher),1H 2H 3H 4H,280,231,195,160,135,110,86,62,,,0
2018,Jun,1TD0,3D Design,01 02,180,147,134,122,105,88,71,50,30,10,0
2018,Jun,1TE0,Textile Design,01 02,180,147,134,122,105,88,71,50,30,10,0
2018,Jun,3PE0,Physical Education (Short Course),01 02,175,142,130,118,107,96,86,65,45,25,0
2018,Jun,3RA0,Religious Studies A (Short Course),01 03,102,68,62,56,50,45,40,29,18,7,0
2018,Jun,3RA0,Religious Studies A (Short Course),01 04,102,69,63,57,51,45,40,29,18,7,0
2018,Jun,3RA0,Religious Studies A (Short Course),02 03,102,69,63,57,51,45,39,28,18,8,0
2018,Jun,3RA0,Religious Studies A (Short Course),02 04,102,70,64,58,51,45,39,28,18,8,0
2018,Jun,3RA0,Religious Studies A (Short Course),03 04,102,69,63,57,51,45,40,29,18,8,0
2018,Jun,3RB0,Religious Studies B (Short Course),1A 2C,102,64,59,54,49,44,40,29,19,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1B 2C,102,65,60,55,50,45,40,30,20,10,0
2018,Jun,3RB0,Religious Studies B (Short Course),1B 2D,102,67,62,57,51,46,41,30,19,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1B 2E,102,67,62,57,51,46,41,30,19,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1B 2F,102,69,64,59,54,49,44,33,22,11,0
2018,Jun,3RB0,Religious Studies B (Short Course),1B 2G,102,65,60,55,50,45,40,29,19,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1C 2B,102,67,62,57,51,46,41,30,19,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1D 2B,102,67,62,57,52,47,42,31,20,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1E 2B,102,67,62,57,52,47,42,31,20,9,0
2018,Jun,3RB0,Religious Studies B (Short Course),1F 2B,102,72,67,62,56,50,45,33,22,11,0
2018,Jun,3RB0,Religious Studies B (Short Course),1G 2B,102,68,63,58,53,48,44,32,20,9,0
2018,Nov,1EN0,English Language,E 01 02,160,135,127,119,106,93,80,58,36,15,0
2018,Nov,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,167,132,96,61,26,0
2018,Nov,1MA1,Mathematics (Higher),1H 2H 3H,240,194,159,125,95,66,37,22,,,0
2019,Jun,1AA0,Arabic (Foundation),1F 2F 3F 4F,280,,,,,152,130,96,62,28,0
2019,Jun,1AA0,Arabic (Higher),1H 2H 3H 4H,280,235,201,167,149,131,114,105,,,0
2019,Jun,1AD0,"Art, Craft & Design",01 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1AD0,"Art, Craft & Design",01T 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1AS0,Astronomy,01 02,200,157,142,127,112,97,82,63,44,25,0
2019,Jun,1BI0,Biology (Foundation),1F 2F,200,,,,,113,91,67,43,20,0
2019,Jun,1BI0,Biology (Higher),1H 2H,200,157,141,126,103,80,57,45,,,0
2019,Jun,1BS0,Business,01 02,180,135,125,115,102,89,77,57,37,17,0
2019,Jun,1CH0,Chemistry (Foundation),1F 2F,200,,,,,116,93,68,43,19,0
2019,Jun,1CH0,Chemistry (Higher),1H 2H,200,160,142,124,101,78,55,43,,,0
2019,Jun,1CN0,Chinese (Foundation),1F 2F 3F 4F,280,,,,,186,150,114,78,42,0
2019,Jun,1CN0,Chinese (Foundation),1F 2FC 3F 4F,280,,,,,186,150,114,78,42,0
2019,Jun,1CN0,Chinese (Higher),1F 2FM 3F 4F,280,197,171,145,119,93,68,55,,,0
2019,Jun,1CN0,Chinese (Higher),1H 2H 3H 4H,280,197,171,145,119,93,68,55,,,0
2019,Jun,1CP1,Computer Science,01 02,160,109,94,80,68,56,45,33,21,10,0
2019,Jun,1CS0,Citizenship Studies,01 02,160,126,114,102,88,74,60,42,25,8,0
2019,Jun,1DR0,Drama,01 02 03,240,196,183,172,156,140,124,92,60,28,0
2019,Jun,1DR0,Drama,01 02T 03,240,196,183,172,156,140,124,92,60,28,0
2019,Jun,1DR0,Drama,01T 02 03,240,196,183,172,156,140,124,92,60,28,0
2019,Jun,1DR0,Drama,01T 02T 03,240,196,183,172,156,140,124,92,60,28,0
2019,Jun,1DR0,Drama,02 03,240,196,183,172,156,140,124,92,60,28,0
2019,Jun,1DT0,Design and Technology,02 1A,200,147,134,121,107,93,79,58,37,16,0
2019,Jun,1DT0,Design and Technology,02 1B,200,142,132,123,109,95,82,60,39,18,0
2019,Jun,1DT0,Design and Technology,02 1C,200,147,134,121,107,94,81,60,40,20,0
2019,Jun,1DT0,Design and Technology,02 1D,200,150,137,124,110,96,83,61,39,18,0
2019,Jun,1DT0,Design and Technology,02 1E,200,150,136,122,108,95,82,61,40,20,0
2019,Jun,1DT0,Design and Technology,02 1F,200,148,134,120,105,91,77,57,37,18,0
2019,Jun,1EN0,English Language,E 01 02,160,135,125,116,105,94,83,62,41,20,0
2019,Jun,1ET0,English Literature,01 02,160,132,120,109,95,82,69,51,34,17,0
2019,Jun,1FA0,Art & Design: Fine Art,01 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1FA0,Art & Design: Fine Art,01T 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1FR0,French (Foundation),1F 2F 3F 4F,280,,,,,203,164,121,78,36,0
2019,Jun,1FR0,French (Foundation),1F 2FT 3F 4F,280,,,,,203,164,121,78,36,0
2019,Jun,1FR0,French (Higher),1H 2H 3H 4H,280,229,200,172,143,114,86,72,,,0
2019,Jun,1FR0,French (Higher),1H 2HT 3H 4H,280,229,200,172,143,114,86,72,,,0
2019,Jun,1GA0,Geography A,01 02 03,256,198,182,166,147,128,110,79,48,18,0
2019,Jun,1GB0,Geography B,01 02 03,256,199,181,163,143,124,105,75,45,16,0
2019,Jun,1GC0,Art & Design: Graphic Communication,01 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1GC0,Art & Design: Graphic Communication,01T 02,180,147,134,122,105,89,73,52,31,10,0
2019,Jun,1GK0,Greek (Foundation),1F 2F 3F 4F,280,,,,,246,204,162,121,80,0
2019,Jun,1GK0,Greek (Higher),1H 2H 3H 4H,280,245,228,211,194,177,160,151,,,0
2019,Jun,1GN0,German (Foundation),1F 2F 3F 4F,280,,,,,171,137,102,67,32,0
2019,Jun,1GN0,German (Foundation),1F 2FT 3F 4F,280,,,,,171,137,102,67,32,0
2019,Jun,1GN0,German (Higher),1H 2H 3H 4H,280,215,182,150,126,103,80,68,,,0
2019,Jun,1GN0,German (Higher),1H 2HT 3H 4H,280,215,182,150,126,103,80,68,,,0
2019,Jun,1HI0,History,10 2A 30,168,141,128,115,100,86,72,52,32,13,0
2019,Jun,1HI0,History,10 2A 31,168,140,127,114,99,85,71,51,31,12,0
2019,Jun,1HI0,History,10 2C 30,168,138,125,112,97,82,67,49,31,13,0
2019,Jun,1HI0,History,10 2C 31,168,137,124,111,96,81,66,48,30,12,0
2019,Jun,1HI0,History,10 2D 31,168,137,124,111,96,81,66,48,30,12,0
2019,Jun,1HI0,History,10 2D 33,168,136,123,110,95,80,65,47,29,12,0
2019,Jun,1HI0,History,10 2E 30,168,136,123,110,95,81,67,48,30,12,0
2019,Jun,1HI0,History,10 2E 31,168,135,122,109,94,80,66,47,29,11,0
2019,Jun,1HI0,History,10 2E 33,168,134,121,108,93,79,65,47,29,11,0
2019,Jun,1HI0,History,10 2F 31,168,135,122,109,94,80,66,48,30,12,0
2019,Jun,1HI0,History,10 2G 30,168,135,122,109,95,81,67,49,31,13,0
2019,Jun,1HI0,History,10 2G 31,168,134,121,108,94,80,66,48,30,12,0
2019,Jun,1HI0,History,10 2H 31,168,134,121,108,94,80,66,48,30,12,0
2019,Jun,1HI0,History,10 2H 33,168,133,120,107,93,79,65,47,29,12,0
2019,Jun,1HI0,History,10 2J 31,168,132,120,108,94,80,66,48,30,12,0
2019,Jun,1HI0,History,10 2J 33,168,131,119,107,93,79,65,47,29,12,0
2019,Jun,1HI0,History,10 2K 30,168,138,125,112,97,82,68,49,30,12,0
2019,Jun,1HI0,History,10 2K 31,168,137,124,111,96,81,67,48,29,11,0
2019,Jun,1HI0,History,10 2K 33,168,136,123,110,95,80,66,47,29,11,0
2019,Jun,1HI0,History,10 2L 31,168,132,120,109,94,80,66,47,29,11,0
2019,Jun,1HI0,History,10 2L 33,168,134,121,108,93,79,65,47,29,11,0
2019,Jun,1HI0,History,10 2M 30,168,133,120,107,93,79,66,48,30,12,0
2019,Jun,1HI0,History,10 2M 31,168,134,120,106,92,78,65,47,29,11,0
2019,Jun,1HI0,History,10 2M 32,168,133,120,107,93,79,65,47,29,12,0
2019,Jun,1HI0,History,10 2M 33,168,129,117,105,91,77,64,46,28,11,0
2019,Jun,1HI0,History,10 2N 30,168,141,128,115,100,85,70,51,32,13,0
2019,Jun,1HI0,History,10 2N 31,168,142,128,114,99,84,69,50,31,12,0
2019,Jun,1HI0,History,10 2N 33,168,137,125,113,98,83,68,49,30,12,0
2019,Jun,1HI0,History,10 2P 30,168,140,127,114,99,85,71,51,31,12,0
2019,Jun,1HI0,History,10 2P 31,168,141,127,113,98,84,70,50,30,11,0
2019,Jun,1HI0,History,10 2P 33,168,138,125,112,97,83,69,49,30,11,0
2019,Jun,1HI0,History,10 2Q 30,168,141,128,115,100,85,70,50,31,12,0
2019,Jun,1HI0,History,10 2Q 31,168,140,127,114,99,84,69,49,30,11,0
2019,Jun,1HI0,History,10 2Q 32,168,141,128,115,99,84,69,50,31,12,0
2019,Jun,1HI0,History,10 2Q 33,168,140,126,113,98,83,68,49,30,11,0
2019,Jun,1HI0,History,10 2R 30,168,144,129,115,100,85,71,51,32,13,0
2019,Jun,1HI0,History,10 2R 31,168,140,127,114,99,84,70,50,31,12,0
2019,Jun,1HI0,History,10 2R 32,168,141,128,115,100,85,70,51,32,13,0
2019,Jun,1HI0,History,10 2R 33,168,139,126,113,98,83,69,50,31,12,0
2019,Jun,1HI0,History,10 2T 31,168,138,125,112,98,84,70,50,31,12,0
2019,Jun,1HI0,History,10 2T 33,168,137,124,111,97,83,69,50,31,12,0
2019,Jun,1HI0,History,10 2U 30,168,139,126,113,99,85,72,52,32,13,0
2019,Jun,1HI0,History,10 2U 31,168,138,125,112,98,84,71,51,31,12,0
2019,Jun,1HI0,History,10 2U 33,168,137,124,111,97,83,70,50,31,12,0
2019,Jun,1HI0,History,10 2V 31,168,138,125,112,98,84,70,50,31,12,0
2019,Jun,1HI0,History,10 2V 32,168,139,126,113,98,84,70,51,32,13,0
2019,Jun,1HI0,History,10 2V 33,168,137,124,111,97,83,69,50,31,12,0
2019,Jun,1HI0,History,10 2W 30,168,139,126,113,99,85,71,51,32,13,0
2019,Jun,1HI0,History,10 2W 31,168,138,125,112,98,84,70,50,31,12,0
2019,Jun,1HI0,History,10 2W 32,168,139,126,113,98,84,70,51,32,13,0
2019,Jun,1HI0,History,10 2W 33,168,137,124,111,97,83,69,50,31,12,0
2019,Jun,1HI0,History,11 2A 31,168,142,129,116,102,88,75,54,33,13,0
2019,Jun,1HI0,History,11 2B 31,168,142,129,116,102,88,75,54,33,13,0
2019,Jun,1HI0,History,11 2B 32,168,143,130,117,103,89,75,54,34,14,0
2019,Jun,1HI0,History,11 2C 31,168,139,126,113,98,84,70,51,32,13,0
2019,Jun,1HI0,History,11 2C 33,168,138,125,112,97,83,69,50,31,13,0
2019,Jun,1HI0,History,11 2D 31,168,139,126,113,98,84,70,51,32,13,0
2019,Jun,1HI0,History,11 2D 33,168,138,125,112,97,83,69,50,31,13,0
2019,Jun,1HI0,History,11 2E 31,168,137,124,111,97,83,70,50,31,12,0
2019,Jun,1HI0,History,11 2E 33,168,136,123,110,96,82,69,50,31,12,0
2019,Jun,1HI0,History,11 2G 31,168,136,123,110,96,83,70,51,32,13,0
2019,Jun,1HI0,History,11 2H 30,168,137,124,111,97,84,71,52,33,14,0
2019,Jun,1HI0,History,11 2H 31,168,141,125,110,96,83,70,51,32,13,0
2019,Jun,1HI0,History,11 2H 33,168,135,122,109,95,82,69,50,31,13,0
2019,Jun,1HI0,History,11 2J 30,168,137,124,111,97,84,71,52,33,14,0
2019,Jun,1HI0,History,11 2J 31,168,137,123,110,96,83,70,51,32,13,0
2019,Jun,1HI0,History,11 2J 32,168,137,124,111,97,83,70,51,32,14,0
2019,Jun,1HI0,History,11 2J 33,168,134,121,109,95,82,69,50,31,13,0
2019,Jun,1HI0,History,11 2K 31,168,141,127,113,99,85,71,51,31,12,0
2019,Jun,1HI0,History,11 2K 33,168,138,125,112,98,84,70,50,31,12,0
2019,Jun,1HI0,History,11 2L 31,168,135,123,111,97,83,70,50,31,12,0
2019,Jun,1HI0,History,11 2L 32,168,138,125,112,98,84,70,51,32,13,0
2019,Jun,1HI0,History,11 2L 33,168,136,123,110,96,82,69,50,31,12,0
2019,Jun,1HI0,History,11 2M 30,168,135,122,109,96,83,70,51,32,13,0
2019,Jun,1HI0,History,11 2M 31,168,136,122,108,95,82,69,50,31,12,0
2019,Jun,1HI0,History,11 2M 32,168,135,122,109,95,82,69,50,31,13,0
2019,Jun,1HI0,History,11 2M 33,168,134,120,107,94,81,68,49,30,12,0
2019,Jun,1HI0,History,11 2N 30,168,143,130,117,102,88,74,54,34,14,0
2019,Jun,1HI0,History,11 2N 31,168,143,129,116,101,87,73,53,33,13,0
2019,Jun,1HI0,History,11 2N 32,168,143,130,117,102,87,73,53,33,14,0
2019,Jun,1HI0,History,11 2N 33,168,143,129,115,100,86,72,52,32,13,0
2019,Jun,1HI0,History,11 2P 30,168,142,129,116,102,88,75,54,33,13,0
2019,Jun,1HI0,History,11 2P 31,168,147,131,115,101,87,74,53,32,12,0
