year,session,code,subject,paper,max_mark,9,8,7,6,5,4,3,2,1,u
2025,Jun,8633,ITALIAN,WF,50,0,0,0,0,25,21,15,10,5,0
2025,Jun,8633,ITALIAN,WF,60,0,0,0,0,30,25,18,12,6,0
2025,Jun,8633,ITALIAN,WH,60,45,38,31,26,21,17,15,0,0,0
2025,Jun,8638,BENGALI,LF,40,0,0,0,0,26,22,18,13,8,0
2025,Jun,8638,BENGALI,LF,60,0,0,0,0,39,34,27,20,12,0
2025,Jun,8638,BENGALI,LH,50,43,38,34,28,22,16,13,0,0,0
2025,Jun,8638,BENGALI,LH,60,52,46,41,34,26,19,16,0,0,0
2025,Jun,8638,BENGALI,RF,60,0,0,0,0,25,18,14,11,9,0
2025,Jun,8638,BENGALI,RH,60,49,41,34,29,24,19,16,0,0,0
2025,Jun,8638,BENGALI,SF,60,0,0,0,0,38,32,24,15,6,0
2025,Jun,8638,BENGALI,SH,60,56,53,50,41,33,25,21,0,0,0
2025,Jun,8638,BENGALI,WF,50,0,0,0,0,22,17,12,8,5,0
2025,Jun,8638,BENGALI,WF,60,0,0,0,0,26,20,14,10,6,0
2025,Jun,8638,BENGALI,WH,60,46,36,27,23,19,15,13,0,0,0
2025,Jun,8648,URDU,LF,40,0,0,0,0,25,22,16,10,4,0
2025,Jun,8648,URDU,LF,60,0,0,0,0,38,33,24,15,6,0
2025,Jun,8648,URDU,LH,50,45,39,33,29,25,21,19,0,0,0
2025,Jun,8648,URDU,LH,60,54,47,40,35,30,25,23,0,0,0
2025,Jun,8648,URDU,RF,60,0,0,0,0,38,34,24,15,6,0
2025,Jun,8648,URDU,RH,60,54,47,41,37,33,30,28,0,0,0
2025,Jun,8648,URDU,SF,60,0,0,0,0,34,30,22,14,6,0
2025,Jun,8648,URDU,SH,60,57,53,50,43,36,29,25,0,0,0
2025,Jun,8648,URDU,WF,50,0,0,0,0,29,25,18,11,5,0
2025,Jun,8648,URDU,WF,60,0,0,0,0,35,30,22,13,6,0
2025,Jun,8648,URDU,WH,60,55,49,43,34,25,16,11,0,0,0
2025,Jun,8658,FRENCH,LF,40,0,0,0,0,26,24,17,10,4,0
2025,Jun,8658,FRENCH,LF,60,0,0,0,0,39,36,26,15,6,0
2025,Jun,8658,FRENCH,LH,50,40,34,28,26,24,22,21,0,0,0
2025,Jun,8658,FRENCH,LH,60,48,41,34,31,29,26,25,0,0,0
2025,Jun,8658,FRENCH,RF,60,0,0,0,0,38,35,25,15,6,0
2025,Jun,8658,FRENCH,RH,60,50,44,38,35,32,29,27,0,0,0
2025,Jun,8658,FRENCH,SF,60,0,0,0,0,39,36,26,16,6,0
2025,Jun,8658,FRENCH,SH,60,53,48,43,38,34,30,28,0,0,0
2025,Jun,8658,FRENCH,WF,50,0,0,0,0,39,37,26,15,5,0
2025,Jun,8658,FRENCH,WF,60,0,0,0,0,47,44,31,18,6,0
2025,Jun,8658,FRENCH,WH,60,53,48,44,39,34,29,26,0,0,0
2025,Jun,8668,GERMAN,LF,40,0,0,0,0,33,31,22,13,4,0
2025,Jun,8668,GERMAN,LF,60,0,0,0,0,50,47,33,20,6,0
2025,Jun,8668,GERMAN,LH,50,42,37,32,29,27,25,24,0,0,0
2025,Jun,8668,GERMAN,LH,60,50,44,38,35,32,30,29,0,0,0
2025,Jun,8668,GERMAN,RF,60,0,0,0,0,40,34,24,15,6,0
2025,Jun,8668,GERMAN,RH,60,51,46,41,34,28,22,19,0,0,0
2025,Jun,8668,GERMAN,SF,60,0,0,0,0,42,36,26,16,6,0
2025,Jun,8668,GERMAN,SH,60,52,47,42,37,32,28,26,0,0,0
2025,Jun,8668,GERMAN,WF,50,0,0,0,0,39,35,25,15,5,0
2025,Jun,8668,GERMAN,WF,60,0,0,0,0,47,42,30,18,6,0
2025,Jun,8668,GERMAN,WH,60,52,47,42,37,32,28,26,0,0,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),LF,40,0,0,0,0,28,26,19,13,7,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),LF,60,0,0,0,0,42,39,29,20,11,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),LH,50,45,40,35,31,27,24,22,0,0,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),LH,60,54,48,42,37,32,29,26,0,0,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),RF,60,0,0,0,0,34,28,22,16,10,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),RH,60,51,42,34,30,26,22,20,0,0,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),SF,60,0,0,0,0,33,27,20,13,6,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),SH,60,52,44,37,32,27,22,19,0,0,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),WF,50,0,0,0,0,25,20,15,10,5,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),WF,60,0,0,0,0,30,24,18,12,6,0
2025,Jun,8673,CHINESE (SPOKEN MANDARIN),WH,60,49,38,28,24,20,16,14,0,0,0
2025,Jun,8678,MODERN HEBREW,LF,40,0,0,0,0,25,20,17,15,13,0
2025,Jun,8678,MODERN HEBREW,LF,60,0,0,0,0,38,30,26,23,20,0
2025,Jun,8678,MODERN HEBREW,LH,50,43,36,29,24,19,15,13,0,0,0
2025,Jun,8678,MODERN HEBREW,LH,60,52,43,35,29,23,18,16,0,0,0
2025,Jun,8678,MODERN HEBREW,RF,60,0,0,0,0,42,36,28,20,13,0
2025,Jun,8678,MODERN HEBREW,RH,60,53,46,39,33,27,22,19,0,0,0
2025,Jun,8678,MODERN HEBREW,SF,60,0,0,0,0,35,28,21,15,9,0
2025,Jun,8678,MODERN HEBREW,SH,60,52,44,37,32,27,22,19,0,0,0
2025,Jun,8678,MODERN HEBREW,WF,50,0,0,0,0,36,32,25,19,13,0
2025,Jun,8678,MODERN HEBREW,WF,60,0,0,0,0,43,38,30,23,16,0
2025,Jun,8678,MODERN HEBREW,WH,60,52,44,37,31,25,20,17,0,0,0
2025,Jun,8683,PANJABI,LF,40,0,0,0,0,28,24,17,10,4,0
2025,Jun,8683,PANJABI,LF,60,0,0,0,0,42,36,26,15,6,0
2025,Jun,8683,PANJABI,LH,50,45,41,37,32,27,23,21,0,0,0
2025,Jun,8683,PANJABI,LH,60,54,49,44,38,32,28,25,0,0,0
2025,Jun,8683,PANJABI,RF,60,0,0,0,0,41,35,25,15,6,0
2025,Jun,8683,PANJABI,RH,60,55,50,45,38,32,26,23,0,0,0
2025,Jun,8683,PANJABI,SF,60,0,0,0,0,47,43,30,18,6,0
2025,Jun,8683,PANJABI,SH,60,56,53,50,44,39,34,31,0,0,0
2025,Jun,8683,PANJABI,WF,50,0,0,0,0,38,34,24,14,5,0
2025,Jun,8683,PANJABI,WF,60,0,0,0,0,46,41,29,17,6,0
2025,Jun,8683,PANJABI,WH,60,53,46,40,36,32,28,26,0,0,0
2025,Jun,8688,POLISH,LF,40,0,0,0,0,29,27,19,11,4,0
2025,Jun,8688,POLISH,LF,60,0,0,0,0,44,41,29,17,6,0
2025,Jun,8688,POLISH,LH,50,43,39,35,33,31,29,28,0,0,0
2025,Jun,8688,POLISH,LH,60,52,47,42,40,37,35,34,0,0,0
2025,Jun,8688,POLISH,RF,60,0,0,0,0,42,39,28,17,6,0
2025,Jun,8688,POLISH,RH,60,45,37,30,28,26,25,24,0,0,0
2025,Jun,8688,POLISH,SF,60,0,0,0,0,38,35,25,15,6,0
2025,Jun,8688,POLISH,SH,60,52,47,43,39,36,33,31,0,0,0
2025,Jun,8688,POLISH,WF,50,0,0,0,0,26,22,16,10,5,0
2025,Jun,8688,POLISH,WF,60,0,0,0,0,31,26,19,12,6,0
2025,Jun,8688,POLISH,WH,60,45,37,30,26,23,20,18,0,0,0
2025,Jun,8698,SPANISH,LF,40,0,0,0,0,25,22,16,10,4,0
2025,Jun,8698,SPANISH,LF,60,0,0,0,0,38,33,24,15,6,0
2025,Jun,8698,SPANISH,LH,50,40,33,27,24,22,20,19,0,0,0
2025,Jun,8698,SPANISH,LH,60,48,40,32,29,26,24,23,0,0,0
2025,Jun,8698,SPANISH,RF,60,0,0,0,0,39,34,24,15,6,0
2025,Jun,8698,SPANISH,RH,60,50,44,38,34,31,28,26,0,0,0
2025,Jun,8698,SPANISH,SF,60,0,0,0,0,42,38,27,16,6,0
2025,Jun,8698,SPANISH,SH,60,53,48,44,38,33,28,25,0,0,0
2025,Jun,8698,SPANISH,WF,50,0,0,0,0,37,34,24,14,5,0
2025,Jun,8698,SPANISH,WF,60,0,0,0,0,44,41,29,17,6,0
2025,Jun,8698,SPANISH,WH,60,52,46,41,37,33,29,27,0,0,0
2025,Jun,8700,ENGLISH LANGUAGE,1,80,59,54,49,44,40,36,26,17,8,0
2025,Jun,8700,ENGLISH LANGUAGE,2,80,60,55,51,46,41,37,27,17,8,0
2025,Jun,8702,ENGLISH LITERATURE,1,64,55,49,44,38,33,28,20,13,6,0
2025,Jun,8702,ENGLISH LITERATURE,2,96,81,72,64,54,44,34,25,17,9,0
2025,Jun,8852,ENGINEERING,C,80,71,66,62,56,50,44,32,21,10,0
2025,Nov,8300,MATHEMATICS,1F,80,0,0,0,0,64,56,41,26,12,0
2025,Nov,8300,MATHEMATICS,1H,80,71,62,53,42,31,21,16,0,0,0
2025,Nov,8300,MATHEMATICS,2F,80,0,0,0,0,60,50,37,25,13,0
2025,Nov,8300,MATHEMATICS,2H,80,70,60,51,40,30,20,15,0,0,0
2025,Nov,8300,MATHEMATICS,3F,80,0,0,0,0,62,52,39,26,14,0
2025,Nov,8300,MATHEMATICS,3H,80,71,62,54,43,32,22,17,0,0,0
2025,Nov,8700,ENGLISH LANGUAGE,1,80,60,55,50,45,41,37,27,17,8,0
2025,Nov,8700,ENGLISH LANGUAGE,2,80,60,55,51,46,41,36,26,17,8,0
